row_id,og_id,car_brand,car_name,engine,total_speed_kmh,fuel_type,cc_capacity,kwh_capacity,_idx,price_min,price_max,horsepower_min,horsepower_max,torque_nm_min,torque_nm_max,0_100_kmh_performance_secs_min,0_100_kmh_performance_secs_max,seats_min,seats_max,region,country,price_tier
912-0,912,Jaguar Land Rover,Jaguar XE S,i4 Petrol,250,petrol,1999.0,,0,55000.0,55000.0,340.0,340.0,450.0,450.0,5.3,5.3,5,5,Europe,United Kingdom,Premium
913-0,913,Jaguar Land Rover,Jaguar XF R-Dynamic,i4 Petrol,250,petrol,1999.0,,0,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
913-1,913,Jaguar Land Rover,Jaguar XF R-Dynamic,v6 Petrol,250,petrol,2995.0,,1,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
914-0,914,Jaguar Land Rover,Jaguar XJ LWB (Long Wheelbase),v6 Petrol,250,petrol,2995.0,,0,90000.0,90000.0,300.0,300.0,400.0,400.0,6.0,6.0,5,5,Europe,United Kingdom,Premium
915-0,915,Jaguar Land Rover,Jaguar F-Type Heritage Edition,v8 Petrol,300,petrol,5000.0,,0,110000.0,110000.0,550.0,550.0,680.0,680.0,3.9,3.9,2,2,Europe,United Kingdom,Luxury
916-0,916,Jaguar Land Rover,Jaguar E-PACE S,i4 Petrol,230,petrol,1999.0,,0,50000.0,50000.0,200.0,200.0,430.0,430.0,7.0,7.0,5,5,Europe,United Kingdom,Midrange
917-0,917,Jaguar Land Rover,Jaguar I-PACE HSE,Electric (Dual Motor),200,electric,,90.0,0,90000.0,90000.0,400.0,400.0,696.0,696.0,4.5,4.5,5,5,Europe,United Kingdom,Premium
918-0,918,Jaguar Land Rover,Jaguar F-Type V8 R,v8 Petrol,300,petrol,5000.0,,0,100000.0,100000.0,550.0,550.0,680.0,680.0,3.9,3.9,2,2,Europe,United Kingdom,Premium
919-0,919,Jaguar Land Rover,Jaguar F-Type R-Dynamic,i4 Petrol,250,petrol,1999.0,,0,70000.0,70000.0,300.0,300.0,400.0,400.0,5.1,5.1,2,2,Europe,United Kingdom,Premium
919-1,919,Jaguar Land Rover,Jaguar F-Type R-Dynamic,v6 Petrol,250,petrol,2995.0,,1,70000.0,70000.0,300.0,300.0,400.0,400.0,5.1,5.1,2,2,Europe,United Kingdom,Premium
920-0,920,Jaguar Land Rover,Jaguar XE P300 R-Dynamic,i4 Petrol,250,petrol,1999.0,,0,55000.0,55000.0,300.0,300.0,400.0,400.0,5.5,5.5,5,5,Europe,United Kingdom,Premium
921-0,921,Jaguar Land Rover,Jaguar XF Sportbrake,i4 Petrol,250,petrol,1999.0,,0,60000.0,60000.0,250.0,250.0,400.0,400.0,6.5,6.5,5,5,Europe,United Kingdom,Premium
921-1,921,Jaguar Land Rover,Jaguar XF Sportbrake,v6 Petrol,250,petrol,2995.0,,1,60000.0,60000.0,250.0,250.0,400.0,400.0,6.5,6.5,5,5,Europe,United Kingdom,Premium
922-0,922,Jaguar Land Rover,Jaguar I-PACE EV400 HSE,Electric (Dual Motor),200,electric,,90.0,0,85000.0,85000.0,400.0,400.0,696.0,696.0,4.5,4.5,5,5,Europe,United Kingdom,Premium
923-0,923,Jaguar Land Rover,Jaguar F-PACE S 30t AWD,i4 Petrol,225,petrol,1999.0,,0,60000.0,60000.0,247.0,247.0,365.0,365.0,6.4,6.4,5,5,Europe,United Kingdom,Premium
924-0,924,Jaguar Land Rover,Jaguar E-PACE R-Dynamic,i4 Petrol,230,petrol,1999.0,,0,55000.0,55000.0,246.0,246.0,430.0,430.0,6.8,6.8,5,5,Europe,United Kingdom,Premium
925-0,925,Jaguar Land Rover,Jaguar XJ50,v6 Petrol,250,petrol,2995.0,,0,80000.0,80000.0,300.0,300.0,400.0,400.0,6.0,6.0,5,5,Europe,United Kingdom,Premium
926-0,926,Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,v8 Petrol,300,petrol,5000.0,,0,100000.0,100000.0,550.0,550.0,680.0,680.0,3.9,3.9,2,2,Europe,United Kingdom,Premium
927-0,927,Jaguar Land Rover,Jaguar F-PACE S AWD,i4 Petrol,250,petrol,1999.0,,0,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
927-1,927,Jaguar Land Rover,Jaguar F-PACE S AWD,v6 Petrol,250,petrol,2995.0,,1,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
928-0,928,Jaguar Land Rover,Jaguar XE SE,i4 Petrol,240,petrol,1999.0,,0,50000.0,50000.0,250.0,250.0,365.0,365.0,6.2,6.2,5,5,Europe,United Kingdom,Midrange
929-0,929,Jaguar Land Rover,Jaguar F-Type V6 S Convertible,v6 Petrol,280,petrol,2995.0,,0,80000.0,80000.0,380.0,380.0,460.0,460.0,4.8,4.8,2,2,Europe,United Kingdom,Premium
930-0,930,Jaguar Land Rover,Jaguar XE R-Sport AWD,i4 Petrol,250,petrol,1999.0,,0,55000.0,55000.0,300.0,300.0,400.0,400.0,5.5,5.5,5,5,Europe,United Kingdom,Premium
930-1,930,Jaguar Land Rover,Jaguar XE R-Sport AWD,v6 Petrol,250,petrol,2995.0,,1,55000.0,55000.0,300.0,300.0,400.0,400.0,5.5,5.5,5,5,Europe,United Kingdom,Premium
931-0,931,Jaguar Land Rover,Jaguar XF Portfolio AWD,i4 Petrol,250,petrol,1999.0,,0,60000.0,60000.0,340.0,340.0,450.0,450.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
931-1,931,Jaguar Land Rover,Jaguar XF Portfolio AWD,v6 Petrol,250,petrol,2995.0,,1,60000.0,60000.0,340.0,340.0,450.0,450.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
932-0,932,Jaguar Land Rover,Jaguar F-Type Coupe R,v8 Petrol,300,petrol,5000.0,,0,100000.0,100000.0,550.0,550.0,680.0,680.0,3.9,3.9,2,2,Europe,United Kingdom,Premium
933-0,933,Jaguar Land Rover,Jaguar I-PACE First Edition,Electric (Dual Motor),200,electric,,90.0,0,85000.0,85000.0,400.0,400.0,696.0,696.0,4.5,4.5,5,5,Europe,United Kingdom,Premium
934-0,934,Jaguar Land Rover,Jaguar F-PACE Prestige AWD,i4 Petrol,250,petrol,1999.0,,0,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
934-1,934,Jaguar Land Rover,Jaguar F-PACE Prestige AWD,v6 Petrol,250,petrol,2995.0,,1,65000.0,65000.0,340.0,340.0,480.0,480.0,5.4,5.4,5,5,Europe,United Kingdom,Premium
935-0,935,Jaguar Land Rover,Jaguar XJ Supercharged,v8 Petrol,280,petrol,5000.0,,0,90000.0,90000.0,510.0,510.0,625.0,625.0,4.2,4.2,5,5,Europe,United Kingdom,Premium
936-0,936,Jaguar Land Rover,Jaguar F-Type P450 AWD,v8 Petrol,290,petrol,5000.0,,0,90000.0,90000.0,450.0,450.0,600.0,600.0,4.0,4.0,2,2,Europe,United Kingdom,Premium
937-0,937,Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,i4 Petrol + Electric Motor,220,hybrid,1999.0,,0,75000.0,75000.0,398.0,398.0,640.0,640.0,5.1,5.1,5,5,Europe,United Kingdom,Premium
938-0,938,Jaguar Land Rover,Jaguar F-Type P300 Coupe,i4 Petrol,250,petrol,1999.0,,0,60000.0,60000.0,300.0,300.0,400.0,400.0,5.5,5.5,2,2,Europe,United Kingdom,Premium
939-0,939,Acura,NSX Type S,Twin-Turbo v6 Hybrid,307,hybrid,3493.0,,0,157000.0,157000.0,600.0,600.0,666.0,666.0,2.9,2.9,2,2,Asia,Japan,Luxury
940-0,940,Acura,TLX PMC Edition,v6,250,petrol,3500.0,,0,62000.0,62000.0,290.0,290.0,362.0,362.0,5.7,5.7,5,5,Asia,Japan,Premium
941-0,941,Acura,MDX Advance,v6,190,petrol,3500.0,,0,60000.0,60000.0,290.0,290.0,362.0,362.0,6.0,6.0,7,7,Asia,Japan,Premium
942-0,942,Acura,RDX Technology,i4 Turbocharged,210,petrol,1500.0,,0,45000.0,45000.0,272.0,272.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Midrange
943-0,943,Acura,ILX Premium,i4,200,petrol,2400.0,,0,30000.0,30000.0,201.0,201.0,180.0,180.0,6.6,6.6,5,5,Asia,Japan,Midrange
944-0,944,Acura,TLX A-Spec,v6,250,petrol,3500.0,,0,50000.0,50000.0,290.0,290.0,362.0,362.0,5.7,5.7,5,5,Asia,Japan,Midrange
945-0,945,Acura,RDX SH-AWD,i4 Turbocharged,210,petrol,1500.0,,0,50000.0,50000.0,272.0,272.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Midrange
946-0,946,Acura,MDX SH-AWD,v6,190,petrol,3500.0,,0,55000.0,55000.0,290.0,290.0,362.0,362.0,6.0,6.0,7,7,Asia,Japan,Premium
947-0,947,Acura,RDX Platinum Elite,i4 Turbocharged,210,petrol,1500.0,,0,55000.0,55000.0,272.0,272.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Premium
948-0,948,Acura,TLX A-Spec Sedan,v6,250,petrol,3500.0,,0,50000.0,50000.0,290.0,290.0,362.0,362.0,5.7,5.7,5,5,Asia,Japan,Midrange
949-0,949,Acura,TLX 2.4L,inline-4,210,petrol,2400.0,,0,35000.0,35000.0,206.0,206.0,247.0,247.0,6.0,6.0,5,5,Asia,Japan,Midrange
950-0,950,Acura,MDX Hybrid,v6 Hybrid,190,hybrid,3500.0,,0,55000.0,55000.0,321.0,321.0,335.0,335.0,6.0,6.0,7,7,Asia,Japan,Premium
951-0,951,Acura,RDX Hybrid,inline-4 Hybrid,210,hybrid,1500.0,,0,50000.0,50000.0,247.0,247.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Midrange
952-0,952,Acura,ILX Technology Package,inline-4,200,petrol,2400.0,,0,30000.0,30000.0,201.0,201.0,180.0,180.0,6.6,6.6,5,5,Asia,Japan,Midrange
953-0,953,Acura,NSX GT3 (Track Version),Twin-Turbo v6 Hybrid,300,hybrid,3493.0,,0,150000.0,150000.0,500.0,500.0,600.0,600.0,3.0,3.0,2,2,Asia,Japan,Luxury
954-0,954,Acura,RDX Turbo AWD,inline-4 Turbocharged,210,petrol,1500.0,,0,45000.0,45000.0,272.0,272.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Midrange
955-0,955,Acura,TLX 3.5L V6,v6,250,petrol,3500.0,,0,50000.0,50000.0,290.0,290.0,362.0,362.0,5.7,5.7,5,5,Asia,Japan,Midrange
956-0,956,Acura,ILX Special Edition,inline-4,200,petrol,2400.0,,0,30000.0,30000.0,201.0,201.0,180.0,180.0,6.6,6.6,5,5,Asia,Japan,Midrange
957-0,957,Acura,MDX SH-AWD w/Technology Package,v6,190,petrol,3500.0,,0,55000.0,55000.0,290.0,290.0,362.0,362.0,6.0,6.0,7,7,Asia,Japan,Premium
958-0,958,Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo v6 Hybrid,307,hybrid,3493.0,,0,157000.0,157000.0,537.0,537.0,666.0,666.0,2.9,2.9,2,2,Asia,Japan,Luxury
959-0,959,Acura,MDX Elite,v6,190,petrol,3500.0,,0,58000.0,58000.0,290.0,290.0,362.0,362.0,6.0,6.0,7,7,Asia,Japan,Premium
960-0,960,Acura,TLX V6 Advance,v6,250,petrol,3500.0,,0,46000.0,46000.0,290.0,290.0,362.0,362.0,5.7,5.7,5,5,Asia,Japan,Midrange
961-0,961,Acura,NSX Carbon Edition,Twin-Turbo v6 Hybrid,307,hybrid,3493.0,,0,157000.0,157000.0,537.0,537.0,666.0,666.0,2.9,2.9,2,2,Asia,Japan,Luxury
962-0,962,Acura,RDX Turbo SH-AWD,Turbocharged i4,210,petrol,1500.0,,0,42000.0,42000.0,272.0,272.0,400.0,400.0,6.6,6.6,5,5,Asia,Japan,Midrange
963-0,963,Acura,ILX Technology Plus,inline-4,200,petrol,2400.0,,0,28000.0,28000.0,201.0,201.0,180.0,180.0,6.6,6.6,5,5,Asia,Japan,Midrange
964-0,964,Acura,TLX Type S PMC Edition,Turbocharged v6,250,petrol,3000.0,,0,54000.0,54000.0,355.0,355.0,480.0,480.0,5.1,5.1,5,5,Asia,Japan,Premium
965-0,965,Acura,MDX Sport Hybrid,v6 Hybrid,190,hybrid,3500.0,,0,52000.0,52000.0,321.0,321.0,335.0,335.0,6.0,6.0,7,7,Asia,Japan,Premium
966-0,966,Peugeot,208,inline-4,180,petrol,1199.0,,0,22000.0,22000.0,82.0,82.0,160.0,160.0,10.5,10.5,5,5,Europe,France,Budget
967-0,967,Peugeot,2008,inline-4,190,petrol,1199.0,,0,25000.0,25000.0,100.0,100.0,205.0,205.0,9.0,9.0,5,5,Europe,France,Budget
968-0,968,Peugeot,301,inline-4,185,petrol,1598.0,,0,23500.0,23500.0,115.0,115.0,150.0,150.0,10.0,10.0,5,5,Europe,France,Budget
969-0,969,Peugeot,308,inline-4,200,petrol,1598.0,,0,28000.0,28000.0,130.0,130.0,230.0,230.0,8.0,8.0,5,5,Europe,France,Midrange
970-0,970,Peugeot,3008,inline-4,210,petrol,1598.0,,0,32000.0,32000.0,180.0,180.0,400.0,400.0,7.5,7.5,5,5,Europe,France,Midrange
971-0,971,Peugeot,5008,inline-4,200,diesel,1998.0,,0,35000.0,35000.0,165.0,165.0,400.0,400.0,9.5,9.5,7,7,Europe,France,Midrange
972-0,972,Peugeot,508,inline-4,235,petrol,1998.0,,0,35500.0,35500.0,180.0,180.0,300.0,300.0,8.0,8.0,5,5,Europe,France,Midrange
973-0,973,Peugeot,Partner,Diesel i4,160,diesel,1560.0,,0,22500.0,22500.0,75.0,75.0,200.0,200.0,12.0,12.0,5,5,Europe,France,Budget
974-0,974,Peugeot,Expert,Diesel i4,180,diesel,1997.0,,0,30000.0,30000.0,120.0,120.0,300.0,300.0,10.0,10.0,3,3,Europe,France,Midrange
975-0,975,Peugeot,Boxer,Diesel i4,160,diesel,2200.0,,0,32000.0,32000.0,140.0,140.0,340.0,340.0,11.0,11.0,3,3,Europe,France,Midrange
976-0,976,Peugeot,e-208,Electric Motor,150,electric,,50.0,0,35000.0,35000.0,136.0,136.0,260.0,260.0,8.1,8.1,5,5,Europe,France,Midrange
977-0,977,Peugeot,e-2008,Electric Motor,150,electric,,50.0,0,38000.0,38000.0,136.0,136.0,260.0,260.0,8.5,8.5,5,5,Europe,France,Midrange
978-0,978,Peugeot,208 GTI,inline-4,230,petrol,1598.0,,0,28000.0,28000.0,208.0,208.0,300.0,300.0,6.5,6.5,5,5,Europe,France,Midrange
979-0,979,Peugeot,308 GTI,inline-4,250,petrol,1598.0,,0,35000.0,35000.0,270.0,270.0,330.0,330.0,6.0,6.0,5,5,Europe,France,Midrange
980-0,980,Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid i4,250,hybrid,1598.0,,0,55000.0,55000.0,360.0,360.0,520.0,520.0,5.2,5.2,5,5,Europe,France,Premium
981-0,981,Peugeot,308 Allure,inline-4,205,petrol,1199.0,,0,25000.0,25000.0,130.0,130.0,230.0,230.0,9.3,9.3,5,5,Europe,France,Budget
982-0,982,Peugeot,2008 Allure,inline-4,200,petrol,1199.0,,0,27000.0,27000.0,130.0,130.0,230.0,230.0,9.7,9.7,5,5,Europe,France,Midrange
983-0,983,Peugeot,3008 Allure,inline-4,210,petrol,1499.0,,0,30000.0,30000.0,180.0,180.0,250.0,250.0,8.0,8.0,5,5,Europe,France,Midrange
984-0,984,Peugeot,5008 Allure,inline-4,200,petrol,1499.0,,0,33000.0,33000.0,180.0,180.0,250.0,250.0,8.5,8.5,7,7,Europe,France,Midrange
985-0,985,Peugeot,508 Allure,inline-4,225,petrol,1499.0,,0,35000.0,35000.0,180.0,180.0,250.0,250.0,8.0,8.0,5,5,Europe,France,Midrange
986-0,986,Peugeot,3008 GT,inline-4,220,petrol,1598.0,,0,35000.0,35000.0,200.0,200.0,280.0,280.0,7.5,7.5,5,5,Europe,France,Midrange
987-0,987,Peugeot,508 GT,inline-4,235,petrol,1598.0,,0,40000.0,40000.0,225.0,225.0,300.0,300.0,6.8,6.8,5,5,Europe,France,Midrange
988-0,988,Peugeot,3008 GT Hybrid,Hybrid i4,235,hybrid,1598.0,,0,45000.0,45000.0,300.0,300.0,400.0,400.0,6.0,6.0,5,5,Europe,France,Midrange
989-0,989,Peugeot,5008 GT Hybrid,Hybrid i4,210,hybrid,1598.0,,0,48000.0,48000.0,300.0,300.0,400.0,400.0,6.5,6.5,7,7,Europe,France,Midrange
990-0,990,Peugeot,208 Allure Premium,inline-4,200,petrol,1199.0,,0,28000.0,28000.0,130.0,130.0,230.0,230.0,9.5,9.5,5,5,Europe,France,Midrange
991-0,991,Peugeot,Partner Tepee,inline-4,170,diesel,1560.0,,0,25000.0,25000.0,100.0,100.0,260.0,260.0,12.0,12.0,5,5,Europe,France,Budget
992-0,992,Peugeot,Expert L2H1,inline-4,160,diesel,1997.0,,0,30000.0,30000.0,120.0,120.0,320.0,320.0,13.0,13.0,3,3,Europe,France,Midrange
993-0,993,Peugeot,Boxer L2H2,inline-4,140,diesel,2200.0,,0,35000.0,35000.0,130.0,130.0,350.0,350.0,14.0,14.0,3,3,Europe,France,Midrange
994-0,994,Peugeot,Partner Electric,Electric Motor,130,electric,,,0,40000.0,40000.0,136.0,136.0,260.0,260.0,9.0,9.0,5,5,Europe,France,Midrange
995-0,995,Peugeot,Expert Electric,Electric Motor,130,electric,,,0,45000.0,45000.0,136.0,136.0,260.0,260.0,9.5,9.5,5,5,Europe,France,Midrange
996-0,996,Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid i4,250,hybrid,1598.0,,0,45000.0,45000.0,225.0,225.0,360.0,360.0,5.5,5.5,5,5,Europe,France,Midrange
997-0,997,Peugeot,308 PSE,Hybrid i4,250,hybrid,1598.0,,0,55000.0,55000.0,360.0,360.0,520.0,520.0,5.0,5.0,5,5,Europe,France,Premium
998-0,998,Peugeot,508 PSE,Hybrid i4,250,hybrid,1598.0,,0,60000.0,60000.0,360.0,360.0,520.0,520.0,5.2,5.2,5,5,Europe,France,Premium
999-0,999,Peugeot,3008 PSE,Hybrid i4,235,hybrid,1598.0,,0,50000.0,50000.0,300.0,300.0,400.0,400.0,6.0,6.0,5,5,Europe,France,Midrange
1000-0,1000,Peugeot,2008 Active,inline-4,190,petrol,1199.0,,0,22000.0,22000.0,100.0,100.0,205.0,205.0,11.2,11.2,5,5,Europe,France,Budget
1001-0,1001,Peugeot,3008 Active,inline-4,200,petrol,1499.0,,0,30000.0,30000.0,130.0,130.0,240.0,240.0,10.0,10.0,5,5,Europe,France,Midrange
1002-0,1002,Peugeot,5008 Active,inline-4,190,petrol,1499.0,,0,33000.0,33000.0,130.0,130.0,240.0,240.0,10.5,10.5,7,7,Europe,France,Midrange
1003-0,1003,Peugeot,3008 Allure Premium,inline-4,200,petrol,1499.0,,0,32000.0,32000.0,130.0,130.0,240.0,240.0,9.8,9.8,5,5,Europe,France,Midrange
1004-0,1004,Peugeot,5008 Allure Premium,inline-4,190,petrol,1499.0,,0,35000.0,35000.0,130.0,130.0,240.0,240.0,10.2,10.2,7,7,Europe,France,Midrange
1005-0,1005,Peugeot,3008 GT Line,inline-4,210,petrol,1598.0,,0,35000.0,35000.0,180.0,180.0,250.0,250.0,8.5,8.5,5,5,Europe,France,Midrange
1006-0,1006,Peugeot,5008 GT Line,inline-4,200,petrol,1598.0,,0,38000.0,38000.0,180.0,180.0,250.0,250.0,9.0,9.0,7,7,Europe,France,Midrange
1007-0,1007,Peugeot,2008 GT,inline-4,200,petrol,1199.0,,0,25000.0,25000.0,130.0,130.0,230.0,230.0,9.3,9.3,5,5,Europe,France,Budget
1008-0,1008,Peugeot,5008 GT,inline-4,210,petrol,1598.0,,0,40000.0,40000.0,180.0,180.0,250.0,250.0,8.2,8.2,7,7,Europe,France,Midrange
1009-0,1009,Peugeot,508 SW (Station Wagon),inline-4,220,petrol,1598.0,,0,35000.0,35000.0,180.0,180.0,300.0,300.0,8.4,8.4,5,5,Europe,France,Midrange
1010-0,1010,Peugeot,508 Saloon,inline-4,210,petrol,1598.0,,0,37000.0,37000.0,180.0,180.0,300.0,300.0,8.6,8.6,5,5,Europe,France,Midrange
1011-0,1011,Peugeot,308 Saloon,inline-4,200,petrol,1199.0,,0,28000.0,28000.0,130.0,130.0,230.0,230.0,9.0,9.0,5,5,Europe,France,Midrange
1012-0,1012,Peugeot,301 Sedan,inline-4,180,petrol,1199.0,,0,20000.0,20000.0,82.0,82.0,115.0,115.0,12.0,12.0,5,5,Europe,France,Budget
1013-0,1013,Peugeot,208 Sedan,inline-4,190,petrol,1199.0,,0,22000.0,22000.0,100.0,100.0,205.0,205.0,11.2,11.2,5,5,Europe,France,Budget
1014-0,1014,Ford,Fusion (Mondeo),1.5L EcoBoost,220,petrol,2000.0,,0,25000.0,40000.0,160.0,160.0,200.0,200.0,7.5,7.5,5,5,North America,United States,Midrange
1014-1,1014,Ford,Fusion (Mondeo),2.0L Hybrid,220,hybrid,1500.0,,1,25000.0,40000.0,250.0,250.0,400.0,400.0,7.5,7.5,5,5,North America,United States,Midrange
1015-0,1015,Ford,Taurus,3.5L v6,220,petrol,3500.0,,0,30000.0,45000.0,200.0,200.0,300.0,300.0,6.5,6.5,5,5,North America,United States,Midrange
1015-1,1015,Ford,Taurus,2.0L EcoBoost,220,petrol,2000.0,,1,30000.0,45000.0,365.0,365.0,500.0,500.0,6.5,6.5,5,5,North America,United States,Midrange
1016-0,1016,Ford,Fiesta,1.0L EcoBoost,200,petrol,1500.0,,0,15000.0,25000.0,85.0,85.0,130.0,130.0,7.0,7.0,5,5,North America,United States,Budget
1016-1,1016,Ford,Fiesta,1.5L,200,petrol,1000.0,,1,15000.0,25000.0,200.0,200.0,290.0,290.0,7.0,7.0,5,5,North America,United States,Budget
1017-0,1017,Ford,Focus,1.0L EcoBoost,220,petrol,2000.0,,0,20000.0,30000.0,120.0,120.0,150.0,150.0,6.5,6.5,5,5,North America,United States,Midrange
1017-1,1017,Ford,Focus,1.5L,220,petrol,1000.0,,1,20000.0,30000.0,300.0,300.0,400.0,400.0,6.5,6.5,5,5,North America,United States,Midrange
1017-2,1017,Ford,Focus,2.0L,220,petrol,1000.0,,2,20000.0,30000.0,300.0,300.0,400.0,400.0,6.5,6.5,5,5,North America,United States,Midrange
1018-0,1018,Ford,KA+,1.2L Petrol,165,petrol,1200.0,,0,12000.0,15000.0,70.0,70.0,100.0,100.0,10.5,10.5,5,5,North America,United States,Budget
1018-1,1018,Ford,KA+,1.2L Petrol,165,petrol,1200.0,,1,12000.0,15000.0,85.0,85.0,140.0,140.0,10.5,10.5,5,5,North America,United States,Budget
1019-0,1019,Ford,EcoSport,1.0L Turbo inline-3,180,petrol,2000.0,,0,20000.0,25000.0,123.0,123.0,170.0,170.0,9.0,9.0,5,5,North America,United States,Budget
1019-1,1019,Ford,EcoSport,2.0L,180,petrol,1000.0,,1,20000.0,25000.0,166.0,166.0,200.0,200.0,9.0,9.0,5,5,North America,United States,Budget
1020-0,1020,Ford,Escape (Kuga),1.5L EcoBoost,190,petrol,2500.0,,0,25000.0,38000.0,181.0,181.0,230.0,230.0,7.5,7.5,5,5,North America,United States,Midrange
1020-1,1020,Ford,Escape (Kuga),2.5L Hybrid,190,hybrid,1500.0,,1,25000.0,38000.0,200.0,200.0,200.0,200.0,7.5,7.5,5,5,North America,United States,Midrange
1021-0,1021,Ford,Edge,2.0L EcoBoost,200,petrol,2700.0,,0,35000.0,45000.0,250.0,250.0,400.0,400.0,6.5,6.5,5,5,North America,United States,Midrange
1021-1,1021,Ford,Edge,2.7L v6,200,petrol,2000.0,,1,35000.0,45000.0,335.0,335.0,475.0,475.0,6.5,6.5,5,5,North America,United States,Midrange
1022-0,1022,Ford,Explorer,2.3L EcoBoost,200,petrol,3000.0,,0,35000.0,55000.0,300.0,300.0,420.0,420.0,6.0,6.0,7,7,North America,United States,Premium
1022-1,1022,Ford,Explorer,3.0L v6,200,petrol,2300.0,,1,35000.0,55000.0,400.0,400.0,500.0,500.0,6.0,6.0,7,7,North America,United States,Premium
1023-0,1023,Ford,Expedition,3.5L EcoBoost,180,petrol,5400.0,,0,50000.0,75000.0,375.0,375.0,650.0,650.0,6.5,6.5,8,8,North America,United States,Premium
1023-1,1023,Ford,Expedition,5.4L v8,180,petrol,3500.0,,1,50000.0,75000.0,400.0,400.0,800.0,800.0,6.5,6.5,8,8,North America,United States,Premium
1024-0,1024,Ford,Bronco,2.3L EcoBoost,200,petrol,2700.0,,0,30000.0,55000.0,275.0,275.0,400.0,400.0,7.5,7.5,4,4,North America,United States,Premium
1024-1,1024,Ford,Bronco,2.7L v6,200,petrol,2300.0,,1,30000.0,55000.0,310.0,310.0,600.0,600.0,7.5,7.5,4,4,North America,United States,Premium
1025-0,1025,Ford,Bronco Sport,1.5L EcoBoost,185,petrol,2000.0,,0,26000.0,38000.0,181.0,181.0,250.0,250.0,7.0,7.0,5,5,North America,United States,Midrange
1025-1,1025,Ford,Bronco Sport,2.0L EcoBoost,185,petrol,1500.0,,1,26000.0,38000.0,250.0,250.0,375.0,375.0,7.0,7.0,5,5,North America,United States,Midrange
1026-0,1026,Ford,F-150,3.3L v6,200,petrol,5000.0,,0,35000.0,75000.0,290.0,290.0,400.0,400.0,5.0,5.0,5,5,North America,United States,Premium
1026-1,1026,Ford,F-150,5.0L v8,200,diesel,3300.0,,1,35000.0,75000.0,450.0,450.0,700.0,700.0,6.5,6.5,5,5,North America,United States,Premium
1026-2,1026,Ford,F-150,3.5L EcoBoost,200,diesel,3300.0,,2,35000.0,75000.0,450.0,450.0,700.0,700.0,6.5,6.5,5,5,North America,United States,Premium
1027-0,1027,Ford,F-250 Super Duty,6.2L v8,180,petrol,7300.0,,0,40000.0,70000.0,385.0,385.0,700.0,700.0,6.5,6.5,5,5,North America,United States,Premium
1027-1,1027,Ford,F-250 Super Duty,7.3L v8,180,diesel,6200.0,,1,40000.0,70000.0,475.0,475.0,1050.0,1050.0,7.0,7.0,5,5,North America,United States,Premium
1027-2,1027,Ford,F-250 Super Duty,6.7L Turbo-Diesel,180,diesel,6200.0,,2,40000.0,70000.0,475.0,475.0,1050.0,1050.0,7.0,7.0,5,5,North America,United States,Premium
1028-0,1028,Ford,F-350 Super Duty,6.7L Turbo-Diesel,180,diesel,7300.0,,0,45000.0,75000.0,450.0,450.0,1050.0,1050.0,7.0,7.0,5,5,North America,United States,Premium
1028-1,1028,Ford,F-350 Super Duty,7.3L v8,180,diesel,6700.0,,1,45000.0,75000.0,475.0,475.0,1200.0,1200.0,8.0,8.0,5,5,North America,United States,Premium
1029-0,1029,Ford,Maverick,2.5L Hybrid,180,hybrid,2000.0,,0,22000.0,30000.0,191.0,191.0,250.0,250.0,6.5,6.5,5,5,North America,United States,Midrange
1029-1,1029,Ford,Maverick,2.0L EcoBoost,180,petrol,2500.0,,1,22000.0,30000.0,250.0,250.0,380.0,380.0,8.0,8.0,5,5,North America,United States,Midrange
1030-0,1030,Ford,Ranger,2.3L Turbo inline-4,180,petrol,2700.0,,0,25000.0,45000.0,270.0,270.0,400.0,400.0,6.0,6.0,5,5,North America,United States,Midrange
1030-1,1030,Ford,Ranger,2.7L v6,180,diesel,2300.0,,1,25000.0,45000.0,325.0,325.0,540.0,540.0,7.0,7.0,5,5,North America,United States,Midrange
1031-0,1031,Ford,Mustang Mach-E,Electric Motor,180,electric,,68.0,0,43000.0,61000.0,290.0,290.0,430.0,430.0,3.5,3.5,5,5,North America,United States,Premium
